event_id,timestamp,t_sec,bus_id,voltage_pu,frequency_hz,angle_deg,event_type,source_dataset,source_voltage_channel
2017-01-10T232917,2017-01-11 07:29:18.891666633+00:00,1.52499998,B90,1.0044058738649124,,123.09931182861328,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.899999966+00:00,1.533333313,B90,1.0045059785630224,,123.19625854492188,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.908333299+00:00,1.541666646,B90,1.0045797899385276,,123.29351806640624,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.916666632+00:00,1.549999979,B90,1.0045757773029493,,123.38816833496094,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.924999965+00:00,1.558333312,B90,1.0045521238721722,,123.4798812866211,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.933333298+00:00,1.566666645,B90,1.0045778892164112,,123.57272338867188,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.941666631+00:00,1.574999978,B90,1.0045753549202567,,123.66830444335938,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.949999964+00:00,1.583333311,B90,1.0045628946308296,,123.76512145996094,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.958333297+00:00,1.591666644,B90,1.0045638449918877,,123.86331176757812,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.966666630+00:00,1.599999977,B90,1.0045242466144708,,123.95996856689452,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.974999963+00:00,1.60833331,B90,1.0044797908360907,,124.05286407470705,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.983333296+00:00,1.616666643,B90,1.0044628955283927,,124.14442443847656,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:18.991666629+00:00,1.624999976,B90,1.0044725047346459,,124.2378921508789,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-10T232917,2017-01-11 07:29:19+00:00,1.633333347,B90,1.0044523359610817,,124.33113861083984,voltage_sag,LBNL PMU Event Library,L2-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.591666644+00:00,0.0,B90,0.9999665390467339,,49.562530517578125,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.599999977+00:00,0.008333333,B90,1.000007721758446,,49.53083801269531,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.608333310+00:00,0.016666666,B90,1.0000505131698343,,49.50816345214844,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.616666643+00:00,0.024999999,B90,1.0000587711615059,,49.48372268676758,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.624999976+00:00,0.033333332,B90,1.000011368144379,,49.4499626159668,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.633333309+00:00,0.041666665,B90,0.9999880956223955,,49.4130859375,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.641666642+00:00,0.049999998,B90,1.0000057913188345,,49.37972259521485,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.649999975+00:00,0.058333331,B90,1.0000137275705707,,49.346004486083984,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.658333308+00:00,0.066666664,B90,1.0000457943174508,,49.31249237060547,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.666666641+00:00,0.074999997,B90,1.0000755016381389,,49.28203201293945,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.674999974+00:00,0.08333333,B90,1.000062953780664,,49.25250244140625,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.683333307+00:00,0.091666663,B90,0.9999958173808418,,49.22069549560547,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.691666640+00:00,0.099999996,B90,0.9999272867746333,,49.18537521362305,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.699999973+00:00,0.108333329,B90,0.9999586027949977,,49.15391540527344,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.708333306+00:00,0.116666662,B90,1.0000041826191584,,49.12931823730469,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.716666639+00:00,0.124999995,B90,0.999946162184168,,49.09938049316406,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.724999972+00:00,0.133333328,B90,0.9998728054789308,,49.05610275268555,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.733333305+00:00,0.141666661,B90,0.9998576837019738,,49.011348724365234,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.741666638+00:00,0.149999994,B90,0.9998336604534751,,48.975189208984375,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.749999971+00:00,0.158333327,B90,0.9998168227301971,,48.94287872314453,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.758333304+00:00,0.16666666,B90,0.9998447068579189,,48.90993118286133,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.766666637+00:00,0.174999993,B90,0.9998791330309907,,48.87545394897461,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.774999970+00:00,0.183333326,B90,0.9999150606570938,,48.8427848815918,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.783333303+00:00,0.191666659,B90,0.9999430520314606,,48.81377029418945,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.791666636+00:00,0.199999992,B90,0.9999686839796356,,48.78635025024414,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.799999969+00:00,0.208333325,B90,1.0000019304396115,,48.76255035400391,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.808333302+00:00,0.216666658,B90,1.0000311015270742,,48.742431640625,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.816666636+00:00,0.224999992,B90,1.0000195188894052,,48.718074798583984,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.824999969+00:00,0.233333325,B90,0.9999893825821368,,48.68310546875,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.833333302+00:00,0.241666658,B90,0.9999977478204533,,48.64558029174805,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.841666635+00:00,0.249999991,B90,1.0000070782785755,,48.614845275878906,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.849999968+00:00,0.258333324,B90,1.0000208058491462,,48.588470458984375,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.858333301+00:00,0.266666657,B90,1.0000200551226306,,48.56149291992188,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.866666634+00:00,0.27499999,B90,0.9999823043035612,,48.53178787231445,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.874999967+00:00,0.283333323,B90,0.9999663245534437,,48.50059509277344,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.883333300+00:00,0.291666656,B90,0.9999621419342855,,48.46531295776367,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.891666633+00:00,0.299999989,B90,0.9999458404442327,,48.42583084106445,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.899999966+00:00,0.308333322,B90,0.9999163476168348,,48.38954162597656,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.908333299+00:00,0.316666655,B90,0.9998760228782834,,48.35699844360352,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.916666632+00:00,0.324999988,B90,0.9998299068208973,,48.32085800170898,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.924999965+00:00,0.333333321,B90,0.9997822893104802,,48.27811050415039,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.933333298+00:00,0.341666654,B90,0.9997620196945594,,48.23673629760742,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
2017-01-15T025543,2017-01-15 10:55:43.941666631+00:00,0.349999987,B90,0.999789689328991,,48.20480346679688,voltage_sag,LBNL PMU Event Library,L3-Mag [Vrms]
